id,sentiment,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center,Market
BBI-16182208-j-166134-1d,Positive,10/6/2023,Power Cord issue,Dayton,Ohio,Call-Center,Above SLA,14,Denver/CO,HOME
PVZ-15316444-P-219534-xU,Very Negative,10/30/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Above SLA,10,Baltimore/MD,HOME
WHX-56893624-g-848435-Lf,Very Positive,10/11/2023,Pressure Error Alert,Cleveland,Ohio,Web,Above SLA,35,Los Angeles/CA,HOME
WVP-94945609-d-245184-UE,Negative,10/11/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,8,Baltimore/MD,HOME
PTI-36802212-b-589343-RJ,Negative,10/3/2023,Power Cord issue,Dayton,Ohio,Call-Center,Below SLA,36,Denver/CO,HOME
IYL-69920390-O-922522-7x,Negative,10/4/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Within SLA,19,Los Angeles/CA,HOME
JJQ-59469386-R-125103-Wo,Negative,10/3/2023,Power Cord issue,Toledo,Ohio,Call-Center,Below SLA,13,Baltimore/MD,HOME
AZH-63795558-t-194685-JS,Neutral,10/8/2023,Power Cord issue,Dayton,Ohio,Call-Center,Above SLA,9,Los Angeles/CA,HOME
WBA-96814922-E-903772-ag,Neutral,10/16/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Within SLA,5,Los Angeles/CA,HOME
PUx-78633913-3-199783-Uw,Negative,10/25/2023,Canister Seal Issue,Lima,Ohio,Email,Within SLA,8,Los Angeles/CA,HOME
LXQ-38917962-N-606971-uR,Very Negative,10/27/2023,Canister Seal Issue,Canton,Ohio,Call-Center,Within SLA,44,Baltimore/MD,HOME
VRU-56838246-J-409952-Td,Neutral,10/22/2023,Canister Seal Issue,Canton,Ohio,Web,Below SLA,26,Baltimore/MD,HOME
WIY-14718226-7-467664-8R,Negative,10/28/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Above SLA,29,Los Angeles/CA,HOME
VQX-13459655-Y-279029-0E,Neutral,10/23/2023,Canister Seal Issue,Youngstown,Ohio,Text,Below SLA,8,Los Angeles/CA,HOME
ZXU-59920942-6-786565-r2,Neutral,10/17/2023,Pressure Error Alert,Dayton,Ohio,Email,Within SLA,22,Baltimore/MD,HOME
XRJ-58121919-T-501441-yh,Neutral,10/23/2023,Canister Seal Issue,Akron,Ohio,Call-Center,Above SLA,36,Baltimore/MD,HOME
RRZ-78553112-Y-463596-S0,Very Negative,10/4/2023,Pressure Error Alert,Cincinnati,Ohio,Text,Above SLA,45,Chicago/IL,HOME
FON-36263795-z-513949-83,Negative,10/5/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,25,Chicago/IL,HOME
AZE-14591063-D-963628-Gz,Very Positive,10/4/2023,Canister Seal Issue,Mansfield,Ohio,Text,Within SLA,20,Baltimore/MD,HOME
SLG-08608041-5-394683-7r,Positive,10/3/2023,Pressure Error Alert,Cleveland,Ohio,Web,Within SLA,21,Baltimore/MD,HOME
SNR-35448070-e-362731-v5,Negative,10/22/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Below SLA,41,Los Angeles/CA,HOME
LFH-27303986-e-976482-yU,Very Positive,10/30/2023,Canister Seal Issue,Columbus,Ohio,Text,Below SLA,20,Baltimore/MD,HOME
QNY-44134683-y-486869-RB,Positive,10/25/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Within SLA,42,Chicago/IL,HOME
EXY-55805984-q-171319-6P,Very Negative,10/14/2023,Canister Seal Issue,Columbus,Ohio,Text,Above SLA,34,Baltimore/MD,HOME
ZJS-63361031-o-648007-9P,Neutral,10/4/2023,Canister Seal Issue,Toledo,Ohio,Text,Within SLA,13,Los Angeles/CA,HOME
DBJ-39511979-R-076014-4X,Negative,10/22/2023,Power Cord issue,Columbus,Ohio,Call-Center,Within SLA,35,Baltimore/MD,HOME
LRx-31209035-E-793266-Ug,Negative,10/9/2023,Canister Seal Issue,Columbus,Ohio,Web,Above SLA,10,Baltimore/MD,HOME
AUN-43996597-J-685910-d7,Neutral,10/25/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Below SLA,15,Baltimore/MD,HOME
TOX-08243354-a-481257-x4,Very Negative,10/11/2023,Canister Seal Issue,Toledo,Ohio,Text,Within SLA,12,Los Angeles/CA,HOME
BZQ-94456105-l-596670-AT,Positive,10/1/2023,Canister Seal Issue,Cleveland,Ohio,Web,Above SLA,20,Los Angeles/CA,HOME
DEA-65924515-8-341259-wN,Very Positive,10/1/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,17,Baltimore/MD,HOME
JSR-85084598-o-773716-Uo,Very Negative,10/24/2023,Canister Seal Issue,Springfield,Ohio,Text,Within SLA,38,Baltimore/MD,HOME
EQD-17755335-P-403606-xO,Very Positive,10/14/2023,Canister Seal Issue,Springfield,Ohio,Email,Within SLA,19,Baltimore/MD,HOME
RJx-57406759-5-489695-SS,Negative,10/6/2023,Canister Seal Issue,Columbus,Ohio,Web,Below SLA,7,Chicago/IL,HOME
xRV-86976391-o-152051-3y,Very Negative,10/17/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Below SLA,43,Los Angeles/CA,HOME
DxQ-66870582-X-524488-bq,Negative,10/14/2023,Canister Seal Issue,Dayton,Ohio,Email,Within SLA,43,Los Angeles/CA,HOME
SSP-18048011-w-485448-x1,Very Negative,10/13/2023,Power Cord issue,Columbus,Ohio,Call-Center,Below SLA,12,Los Angeles/CA,HOME
EZR-35790493-V-095213-rG,Negative,10/3/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,16,Baltimore/MD,HOME
HXB-23254443-h-653536-yY,Negative,10/15/2023,Canister Seal Issue,Springfield,Ohio,Web,Within SLA,43,Baltimore/MD,HOME
UUA-34545422-n-109856-Tu,Very Negative,10/1/2023,Pressure Error Alert,Dayton,Ohio,Text,Within SLA,40,Los Angeles/CA,HOME
WSN-41347209-n-588378-xB,Neutral,10/14/2023,Canister Seal Issue,Akron,Ohio,Text,Within SLA,40,Chicago/IL,HOME
XJL-85667573-b-578425-iF,Neutral,10/1/2023,Power Cord issue,Akron,Ohio,Call-Center,Within SLA,14,Chicago/IL,HOME
UPZ-05107500-u-597698-Xa,Neutral,10/16/2023,Canister Seal Issue,Youngstown,Ohio,Email,Below SLA,29,Los Angeles/CA,HOME
QUG-95247012-r-865041-XU,Negative,10/8/2023,Pressure Error Alert,Cincinnati,Ohio,Web,Below SLA,28,Baltimore/MD,HOME
IRU-32117508-D-880549-Iu,Positive,10/1/2023,Canister Seal Issue,Cleveland,Ohio,Text,Within SLA,16,Baltimore/MD,HOME
UTR-55301986-b-922467-rt,Very Positive,10/10/2023,Pressure Error Alert,Dayton,Ohio,Email,Below SLA,34,Baltimore/MD,HOME
UZB-52730149-a-735038-ZX,Neutral,10/19/2023,Canister Seal Issue,Dayton,Ohio,Web,Below SLA,43,Baltimore/MD,HOME
OVX-01909098-N-199338-lw,Positive,10/22/2023,Power Cord issue,Akron,Ohio,Call-Center,Below SLA,31,Chicago/IL,HOME
DAT-34222437-q-655470-PH,Very Positive,10/22/2023,Pressure Error Alert,Hamilton,Ohio,Text,Within SLA,28,Denver/CO,HOME
SYO-86007162-w-699861-vr,Negative,10/4/2023,Canister Seal Issue,Toledo,Ohio,Email,Above SLA,13,Los Angeles/CA,HOME
LEW-94824293-x-513603-hQ,Negative,10/3/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Within SLA,21,Denver/CO,HOME
FFZ-33360010-D-305879-8R,Neutral,10/16/2023,Power Cord issue,Canton,Ohio,Call-Center,Within SLA,24,Los Angeles/CA,HOME
RQW-31530094-u-099097-Pb,Very Negative,10/29/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Below SLA,13,Chicago/IL,HOME
NBx-63267023-L-102463-1R,Very Negative,10/2/2023,Power Cord issue,Columbus,Ohio,Call-Center,Within SLA,42,Baltimore/MD,HOME
FWJ-72501710-N-878804-y9,Negative,10/28/2023,Canister Seal Issue,Columbus,Ohio,Call-Center,Within SLA,11,Los Angeles/CA,HOME
TxE-67445030-2-899837-RL,Neutral,10/7/2023,Canister Seal Issue,Toledo,Ohio,Web,Within SLA,16,Los Angeles/CA,HOME
LUV-81165698-Q-767537-rl,Negative,10/13/2023,Canister Seal Issue,Columbus,Ohio,Text,Within SLA,22,Los Angeles/CA,HOME
UHP-52298481-B-375733-yW,Negative,10/4/2023,Canister Seal Issue,Mansfield,Ohio,Email,Below SLA,42,Chicago/IL,HOME
TYV-37933098-0-201164-dd,Very Positive,10/15/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,15,Los Angeles/CA,HOME
VxL-57460673-X-420364-43,Very Negative,10/17/2023,Canister Seal Issue,Cleveland,Ohio,Email,Within SLA,19,Baltimore/MD,HOME
xZR-92208991-8-843591-Ba,Positive,10/21/2023,Canister Seal Issue,Columbus,Ohio,Email,Within SLA,19,Baltimore/MD,HOME
FQS-12884855-n-833006-nB,Positive,10/7/2023,Canister Seal Issue,Toledo,Ohio,Email,Below SLA,23,Los Angeles/CA,HOME
VPR-84830741-s-045304-GL,Very Negative,10/2/2023,Pressure Error Alert,Cincinnati,Ohio,Text,Within SLA,13,Chicago/IL,HOME
AWQ-11834486-U-874237-dJ,Negative,10/6/2023,Canister Seal Issue,Cleveland,Ohio,Web,Within SLA,23,Los Angeles/CA,HOME
GEX-32641107-j-424688-VX,Neutral,10/27/2023,Canister Seal Issue,Akron,Ohio,Text,Above SLA,43,Los Angeles/CA,HOME
NBI-43831449-t-726639-LX,Negative,10/28/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Below SLA,5,Chicago/IL,HOME
GWO-23073086-v-826753-wn,Negative,10/28/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Within SLA,22,Baltimore/MD,HOME
TUx-70361564-F-473437-Qw,Negative,10/30/2023,Canister Seal Issue,Youngstown,Ohio,Text,Within SLA,5,Denver/CO,HOME
WZU-76285817-x-196444-8w,Negative,10/1/2023,Pressure Error Alert,Columbus,Ohio,Text,Within SLA,11,Baltimore/MD,HOME
PGB-83208781-1-903385-pl,Very Negative,10/15/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,32,Los Angeles/CA,HOME
URL-30553277-x-623523-Sa,Negative,10/13/2023,Canister Seal Issue,Warren,Ohio,Web,Within SLA,26,Chicago/IL,HOME
xPO-45246793-B-526242-sw,Very Negative,10/14/2023,Pressure Error Alert,Cleveland,Ohio,Email,Within SLA,42,Baltimore/MD,HOME
JSL-05687053-v-764421-rh,Negative,10/26/2023,Canister Seal Issue,Mansfield,Ohio,Call-Center,Within SLA,43,Los Angeles/CA,HOME
NBx-22320593-U-639172-XW,Negative,10/7/2023,Canister Seal Issue,Dayton,Ohio,Call-Center,Below SLA,13,Baltimore/MD,HOME
IAR-19283765-x-491192-fF,Positive,10/30/2023,Pressure Error Alert,Cincinnati,Ohio,Email,Within SLA,20,Denver/CO,HOME
AEO-68156385-D-345696-zN,Neutral,10/7/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Within SLA,38,Denver/CO,HOME
TxP-70733078-q-045300-Hx,Positive,10/1/2023,Power Cord issue,Columbus,Ohio,Call-Center,Below SLA,15,Denver/CO,HOME
RHW-37227370-Z-130270-y7,Very Negative,10/21/2023,Canister Seal Issue,Mansfield,Ohio,Call-Center,Below SLA,29,Los Angeles/CA,HOME
AZB-94328915-U-530087-XR,Very Negative,10/25/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Above SLA,34,Los Angeles/CA,HOME
VWU-41755505-t-131293-9p,Neutral,10/1/2023,Pressure Error Alert,Columbus,Ohio,Email,Within SLA,12,Baltimore/MD,HOME
VAJ-35040597-i-729361-Nf,Neutral,10/19/2023,Canister Seal Issue,Akron,Ohio,Email,Within SLA,14,Baltimore/MD,HOME
ZUN-14718297-x-492100-8A,Neutral,10/29/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,40,Chicago/IL,HOME
DPJ-67391484-P-783507-8U,Very Negative,10/9/2023,Canister Seal Issue,Cleveland,Ohio,Email,Above SLA,36,Los Angeles/CA,HOME
THT-70933403-9-823360-Wa,Negative,10/15/2023,Canister Seal Issue,Canton,Ohio,Call-Center,Below SLA,30,Los Angeles/CA,HOME
RRI-37248792-Z-741249-d1,Neutral,10/28/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Within SLA,12,Baltimore/MD,HOME
SVS-32929616-7-478014-q7,Negative,10/24/2023,Canister Seal Issue,Warren,Ohio,Web,Within SLA,34,Los Angeles/CA,HOME
YOX-86864287-x-670054-ZW,Neutral,10/28/2023,Canister Seal Issue,Springfield,Ohio,Web,Within SLA,8,Baltimore/MD,HOME
FNF-55237390-X-922244-WD,Negative,10/22/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,9,Baltimore/MD,HOME
DSN-73280257-N-902421-Lh,Positive,10/21/2023,Canister Seal Issue,Toledo,Ohio,Web,Above SLA,6,Los Angeles/CA,HOME
BYQ-59433908-Z-950504-t4,Positive,10/29/2023,Canister Seal Issue,Akron,Ohio,Call-Center,Within SLA,15,Los Angeles/CA,HOME
HZI-40550540-v-780139-NN,Neutral,10/11/2023,Canister Seal Issue,Cleveland,Ohio,Text,Within SLA,13,Chicago/IL,HOME
xOA-95153108-j-664143-sD,Neutral,10/9/2023,Pressure Error Alert,Akron,Ohio,Email,Within SLA,25,Baltimore/MD,HOME
PSR-22762226-H-898703-vl,Very Negative,10/17/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Within SLA,11,Baltimore/MD,HOME
HRL-19885411-h-102091-OS,Negative,10/14/2023,Canister Seal Issue,Dayton,Ohio,Text,Above SLA,41,Los Angeles/CA,HOME
XEU-52412984-S-758235-0t,Neutral,10/18/2023,Canister Seal Issue,Columbus,Ohio,Web,Above SLA,8,Baltimore/MD,HOME
YEZ-94172695-V-286744-xF,Neutral,10/23/2023,Pressure Error Alert,Dayton,Ohio,Text,Within SLA,45,Chicago/IL,HOME
ExD-56297900-W-413884-g7,Neutral,10/8/2023,Canister Seal Issue,Columbus,Ohio,Email,Within SLA,13,Baltimore/MD,HOME
OWx-27202205-p-934299-sU,Neutral,10/2/2023,Pressure Error Alert,Cleveland,Ohio,Text,Within SLA,17,Baltimore/MD,HOME
GUA-83533270-d-487749-gx,Neutral,10/13/2023,Canister Seal Issue,Springfield,Ohio,Text,Above SLA,5,Chicago/IL,HOME
XNZ-46473308-T-575447-LP,Very Negative,10/24/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,28,Baltimore/MD,HOME
VIW-43174068-S-347733-zz,Neutral,10/29/2023,Power Cord issue,Dayton,Ohio,Call-Center,Within SLA,14,Los Angeles/CA,HOME
XVE-84823433-E-808789-Rs,Neutral,10/1/2023,Canister Seal Issue,Youngstown,Ohio,Call-Center,Within SLA,27,Baltimore/MD,HOME
QUA-98702126-R-351455-a6,Negative,10/2/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,7,Chicago/IL,HOME
XEI-63673042-J-215209-tL,Neutral,10/18/2023,Canister Seal Issue,Columbus,Ohio,Email,Within SLA,24,Los Angeles/CA,HOME
NEJ-34092337-U-979349-IU,Very Negative,10/26/2023,Canister Seal Issue,Cleveland,Ohio,Text,Below SLA,23,Baltimore/MD,HOME
FUX-41122708-e-227938-hq,Neutral,10/6/2023,Canister Seal Issue,Columbus,Ohio,Email,Within SLA,40,Chicago/IL,HOME
RPD-12017946-V-012570-Jt,Negative,10/28/2023,Canister Seal Issue,Cleveland,Ohio,Text,Within SLA,26,Baltimore/MD,HOME
RBW-93418281-F-472292-t5,Negative,10/30/2023,Canister Seal Issue,Columbus,Ohio,Web,Above SLA,15,Los Angeles/CA,HOME
TEW-54504226-6-225397-wS,Positive,10/2/2023,Power Cord issue,Toledo,Ohio,Call-Center,Below SLA,38,Baltimore/MD,HOME
xFF-35173074-R-294403-nf,Negative,10/1/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,26,Los Angeles/CA,HOME
ADA-90095505-U-023645-HG,Negative,10/21/2023,Canister Seal Issue,Mansfield,Ohio,Call-Center,Within SLA,44,Baltimore/MD,HOME
RVV-79883970-W-449344-HR,Positive,10/20/2023,Pressure Error Alert,Dayton,Ohio,Email,Within SLA,33,Denver/CO,HOME
OEZ-06845067-N-428563-l5,Neutral,10/23/2023,Canister Seal Issue,Akron,Ohio,Web,Within SLA,37,Los Angeles/CA,HOME
NUZ-29003633-S-416101-Z5,Negative,10/20/2023,Canister Seal Issue,Toledo,Ohio,Web,Below SLA,16,Baltimore/MD,HOME
NYW-81235585-Q-039205-qd,Neutral,10/10/2023,Power Cord issue,Youngstown,Ohio,Call-Center,Within SLA,33,Baltimore/MD,HOME
ZJS-48196140-l-082034-uW,Negative,10/14/2023,Canister Seal Issue,Columbus,Ohio,Call-Center,Below SLA,33,Chicago/IL,HOME
ZZX-32063089-5-262732-Ve,Positive,10/29/2023,Pressure Error Alert,Cincinnati,Ohio,Text,Below SLA,10,Baltimore/MD,HOME
ADD-22472215-6-867875-i9,Neutral,10/12/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Within SLA,39,Baltimore/MD,HOME
RxU-48347129-w-473032-oO,Very Negative,10/20/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,36,Baltimore/MD,HOME
WJW-55893375-X-526182-GZ,Positive,10/9/2023,Canister Seal Issue,Dayton,Ohio,Email,Within SLA,30,Baltimore/MD,HOME
QIH-28173573-D-458446-az,Neutral,10/25/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,42,Baltimore/MD,HOME
HTL-60151587-4-421492-YY,Neutral,10/28/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,33,Baltimore/MD,HOME
NOV-30096923-X-505802-sa,Neutral,10/29/2023,Power Cord issue,Akron,Ohio,Call-Center,Within SLA,24,Los Angeles/CA,HOME
IER-56017812-w-726247-UN,Negative,10/29/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Within SLA,29,Los Angeles/CA,HOME
XSD-08196816-X-733613-YX,Positive,10/2/2023,Canister Seal Issue,Hamilton,Ohio,Call-Center,Below SLA,12,Baltimore/MD,HOME
FEZ-08123881-x-338607-VU,Neutral,10/10/2023,Canister Seal Issue,Springfield,Ohio,Email,Within SLA,31,Los Angeles/CA,HOME
RED-46114089-Q-039860-UJ,Very Negative,10/21/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Below SLA,6,Los Angeles/CA,HOME
xTH-02787698-x-034689-hw,Negative,10/27/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Above SLA,36,Denver/CO,HOME
NUE-32339024-y-253733-xo,Negative,10/22/2023,Canister Seal Issue,Akron,Ohio,Web,Above SLA,22,Baltimore/MD,HOME
SQA-20400220-y-045917-x7,Very Negative,10/1/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,37,Los Angeles/CA,HOME
VUW-01451501-V-687353-eb,Negative,10/3/2023,Canister Seal Issue,Columbus,Ohio,Email,Below SLA,6,Chicago/IL,Hoome
TLU-32446596-R-962499-N7,Very Positive,10/8/2023,Pressure Error Alert,Columbus,Ohio,Text,Below SLA,14,Baltimore/MD,Hoome
ETB-45968769-n-638093-Yn,Very Negative,10/27/2023,Canister Seal Issue,Youngstown,Ohio,Call-Center,Within SLA,13,Baltimore/MD,Hoome
HLx-96508434-H-118451-NH,Positive,10/19/2023,Canister Seal Issue,Warren,Ohio,Text,Within SLA,36,Los Angeles/CA,Hoome
RWR-67714777-t-988493-yY,Very Negative,10/29/2023,Canister Seal Issue,Warren,Ohio,Email,Below SLA,36,Denver/CO,Hoome
NSO-88987801-l-964047-Wv,Neutral,10/1/2023,Canister Seal Issue,Cincinnati,Ohio,Web,Below SLA,9,Los Angeles/CA,Hoome
LWN-28014081-e-634757-rg,Positive,10/24/2023,Canister Seal Issue,Youngstown,Ohio,Web,Above SLA,27,Baltimore/MD,Hoome
UER-66945676-R-578634-wf,Neutral,10/14/2023,Pressure Error Alert,Youngstown,Ohio,Text,Within SLA,15,Baltimore/MD,Hoome
RxP-80622052-4-366156-UW,Very Negative,10/8/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Below SLA,20,Los Angeles/CA,HOSP
VLX-33683640-T-372040-uu,Negative,10/26/2023,Canister Seal Issue,Cleveland,Ohio,Call-Center,Within SLA,43,Chicago/IL,HOSP
WZW-59071138-j-875358-dO,Very Positive,10/19/2023,Canister Seal Issue,Dayton,Ohio,Text,Within SLA,30,Los Angeles/CA,HOSP
XOD-41601699-x-437189-Vy,Positive,10/19/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,34,Los Angeles/CA,HOSP
XAZ-36171174-4-778439-BD,Negative,10/1/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Within SLA,26,Chicago/IL,HOSP
GTV-60634125-E-197932-Qx,Positive,10/8/2023,Canister Seal Issue,Mansfield,Ohio,Email,Above SLA,21,Baltimore/MD,HOSP
SGI-51149855-Q-922750-aE,Very Negative,10/3/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,16,Los Angeles/CA,HOSP
XVA-74657670-P-685242-No,Very Negative,10/24/2023,Canister Seal Issue,Canton,Ohio,Call-Center,Within SLA,14,Baltimore/MD,HOSP
FOx-91859643-U-181784-FY,Negative,10/14/2023,Canister Seal Issue,Toledo,Ohio,Email,Below SLA,5,Los Angeles/CA,HOSP
ZxQ-65142746-w-249469-dR,Negative,10/1/2023,Pressure Error Alert,Akron,Ohio,Web,Within SLA,14,Los Angeles/CA,HOSP
IVI-57557406-d-508407-R6,Negative,10/19/2023,Canister Seal Issue,Cleveland,Ohio,Web,Within SLA,29,Baltimore/MD,HOSP
WIL-39882483-7-134183-RO,Positive,10/5/2023,Canister Seal Issue,Cleveland,Ohio,Text,Below SLA,36,Baltimore/MD,HOSP
NXX-62483461-x-356250-RV,Very Positive,10/26/2023,Pressure Error Alert,Cincinnati,Ohio,Email,Within SLA,40,Los Angeles/CA,HOSP
TXS-68556406-O-644056-Wq,Neutral,10/14/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,15,Baltimore/MD,HOSP
ZUH-37823838-T-831692-R7,Positive,10/14/2023,Canister Seal Issue,Dayton,Ohio,Web,Within SLA,45,Baltimore/MD,HOSP
FYA-02176317-a-486269-2a,Very Positive,10/5/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Within SLA,28,Chicago/IL,HOSP
RHN-48455755-R-022457-Lu,Negative,10/17/2023,Pressure Error Alert,Cincinnati,Ohio,Email,Within SLA,10,Los Angeles/CA,HOSP
WPB-97763830-d-923327-iR,Positive,10/8/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Within SLA,9,Los Angeles/CA,HOSP
RWX-26227581-o-481597-O8,Negative,10/19/2023,Pressure Error Alert,Cleveland,Ohio,Text,Within SLA,17,Los Angeles/CA,HOSP
ZxO-00464933-s-650876-aU,Negative,10/14/2023,Canister Seal Issue,Akron,Ohio,Email,Above SLA,13,Los Angeles/CA,HOSP
NAR-97208867-5-641896-Un,Negative,10/11/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,14,Denver/CO,HOSP
OFA-83892371-U-131325-xT,Neutral,10/27/2023,Canister Seal Issue,Mansfield,Ohio,Call-Center,Below SLA,31,Baltimore/MD,HOSP
NLF-79388092-E-676552-Re,Negative,10/2/2023,Canister Seal Issue,Canton,Ohio,Call-Center,Within SLA,14,Denver/CO,HOSP
NRF-84996355-n-268239-a6,Neutral,10/13/2023,Pressure Error Alert,Dayton,Ohio,Text,Within SLA,40,Chicago/IL,HOSP
IDO-96641676-o-067742-a1,Neutral,10/14/2023,Power Cord issue,Cleveland,Ohio,Call-Center,Within SLA,44,Los Angeles/CA,HOSP
RRD-52062973-j-203287-SU,Neutral,10/21/2023,Canister Seal Issue,Dayton,Ohio,Web,Below SLA,18,Baltimore/MD,HOSP
LVL-88616190-R-122377-VD,Neutral,10/25/2023,Canister Seal Issue,Cincinnati,Ohio,Text,Within SLA,31,Baltimore/MD,HOSP
RQA-50296944-J-997488-pe,Negative,10/17/2023,Canister Seal Issue,Columbus,Ohio,Web,Above SLA,22,Los Angeles/CA,HOSP
FNL-60911791-y-281501-fy,Very Negative,10/6/2023,Canister Seal Issue,Cleveland,Ohio,Text,Below SLA,16,Chicago/IL,HOSP
GVL-69693642-O-420732-Xo,Neutral,10/22/2023,Canister Seal Issue,Dayton,Ohio,Text,Below SLA,24,Los Angeles/CA,HOSP
DGY-77994337-x-272751-st,Negative,10/22/2023,Canister Seal Issue,Cincinnati,Ohio,Email,Within SLA,43,Baltimore/MD,HOSP
OXZ-61204541-6-960124-iw,Negative,10/15/2023,Canister Seal Issue,Cleveland,Ohio,Email,Below SLA,23,Los Angeles/CA,HOSP
IBN-22046220-I-115585-Iv,Positive,10/10/2023,Canister Seal Issue,Columbus,Ohio,Web,Above SLA,39,Baltimore/MD,HOSP
TRB-45681573-j-765317-JR,Negative,10/12/2023,Canister Seal Issue,Akron,Ohio,Web,Below SLA,11,Los Angeles/CA,HOSP
QHB-61526237-W-631037-as,Negative,10/19/2023,Canister Seal Issue,Akron,Ohio,Email,Within SLA,41,Chicago/IL,HOSP
xFS-18552227-R-054280-uv,Negative,10/26/2023,Canister Seal Issue,Akron,Ohio,Call-Center,Below SLA,19,Baltimore/MD,HOSP
UHW-49281294-U-527721-Rj,Negative,10/8/2023,Canister Seal Issue,Akron,Ohio,Web,Below SLA,45,Baltimore/MD,HOSP
ZVG-63215029-z-646608-uB,Very Negative,10/6/2023,Canister Seal Issue,Cleveland,Ohio,Text,Below SLA,7,Chicago/IL,HOSP
HUR-72205196-W-498903-D0,Positive,10/16/2023,Canister Seal Issue,Canton,Ohio,Email,Below SLA,43,Los Angeles/CA,HOSP
RAI-32058774-S-368389-FA,Positive,10/16/2023,Canister Seal Issue,Cincinnati,Ohio,Call-Center,Below SLA,28,Los Angeles/CA,HOSP
HWR-98996663-F-385907-PF,Neutral,10/23/2023,Canister Seal Issue,Hamilton,Ohio,Web,Above SLA,40,Los Angeles/CA,HOSP
xBZ-69593276-Q-124415-Ve,Neutral,10/6/2023,Canister Seal Issue,Hamilton,Ohio,Email,Within SLA,19,Los Angeles/CA,HOSP
RSL-52179819-5-501129-NX,Neutral,10/23/2023,Pressure Error Alert,Toledo,Ohio,Web,Within SLA,10,Los Angeles/CA,HOSP
WUx-13736477-D-542283-TR,Negative,10/12/2023,Canister Seal Issue,Youngstown,Ohio,Email,Above SLA,41,Los Angeles/CA,HOSP
NDR-27645368-V-773218-DQ,Negative,10/26/2023,Pressure Error Alert,Cleveland,Ohio,Email,Below SLA,20,Baltimore/MD,HOSP
GxT-43980817-i-671997-H1,Neutral,10/10/2023,Canister Seal Issue,Akron,Ohio,Call-Center,Below SLA,31,Los Angeles/CA,HOSP
EVU-78505232-w-112632-Xs,Very Negative,10/14/2023,Canister Seal Issue,Columbus,Ohio,Web,Within SLA,21,Los Angeles/CA,HOSP
EXL-63334523-4-164468-yp,Very Negative,10/17/2023,Pressure Error Alert,Columbus,Ohio,Email,Below SLA,5,Chicago/IL,HOSP
TAD-53427903-t-571321-F1,Very Positive,10/24/2023,Canister Seal Issue,Canton,Ohio,Call-Center,Within SLA,27,Baltimore/MD,HOSP
xTH-67630610-d-529423-qR,Negative,10/10/2023,Power Cord issue,Cincinnati,Ohio,Call-Center,Within SLA,45,Los Angeles/CA,HOSP
